,Provincias,Ramas de actividad,periodo,Total
258,48,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,8394418.0
259,48,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2020,8114266.0
260,48,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2019,8238406.0
261,48,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,7219464.0
262,48,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2020,7045343.0
263,48,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2019,7497822.0
264,48,Valor añadido bruto total,2021,32070180.0
265,48,Valor añadido bruto total,2020,30047417.0
266,48,Valor añadido bruto total,2019,33346591.0
267,48,Impuestos netos sobre los productos,2021,3376720.0
268,48,Impuestos netos sobre los productos,2020,2881602.0
269,48,Impuestos netos sobre los productos,2019,3421215.0
270,9,"A. Agricultura, ganadería, silvicultura y pesca",2021,537609.0
271,9,"A. Agricultura, ganadería, silvicultura y pesca",2020,478764.0
272,9,"A. Agricultura, ganadería, silvicultura y pesca",2019,423763.0
273,9,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,2948934.0
274,9,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2020,2703579.0
275,9,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2019,3069858.0
276,9,C. - De las cuales: Industria manufacturera,2021,2524749.0
277,9,C. - De las cuales: Industria manufacturera,2020,2158189.0
278,9,C. - De las cuales: Industria manufacturera,2019,2294659.0
279,9,F. Construcción,2021,527010.0
280,9,F. Construcción,2020,560582.0
281,9,F. Construcción,2019,642790.0
282,9,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,1630774.0
283,9,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2020,1390971.0
284,9,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2019,1733220.0
285,9,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,1738882.0
286,9,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2020,1678852.0
287,9,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2019,1715185.0
288,9,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,1914522.0
289,9,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2020,1920724.0
290,9,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2019,2025682.0
291,9,Valor añadido bruto total,2021,9297731.0
292,9,Valor añadido bruto total,2020,8733472.0
293,9,Valor añadido bruto total,2019,9610498.0
294,9,Impuestos netos sobre los productos,2021,978973.0
295,9,Impuestos netos sobre los productos,2020,837556.0
296,9,Impuestos netos sobre los productos,2019,985995.0
297,10,"A. Agricultura, ganadería, silvicultura y pesca",2021,539289.0
298,10,"A. Agricultura, ganadería, silvicultura y pesca",2020,384965.0
299,10,"A. Agricultura, ganadería, silvicultura y pesca",2019,549609.0
300,10,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,1314786.0
301,10,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2020,1044502.0
302,10,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2019,1131335.0
303,10,C. - De las cuales: Industria manufacturera,2021,304861.0
304,10,C. - De las cuales: Industria manufacturera,2020,290796.0
305,10,C. - De las cuales: Industria manufacturera,2019,319407.0
306,10,F. Construcción,2021,595778.0
307,10,F. Construcción,2020,579651.0
308,10,F. Construcción,2019,676716.0
309,10,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,1230075.0
310,10,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2020,1081047.0
311,10,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2019,1341820.0
312,10,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,1393426.0
313,10,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2020,1362215.0
314,10,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2019,1374099.0
315,10,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,2098080.0
316,10,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2020,2119364.0
317,10,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2019,2171468.0
318,10,Valor añadido bruto total,2021,7171434.0
319,10,Valor añadido bruto total,2020,6571744.0
320,10,Valor añadido bruto total,2019,7245047.0
321,10,Impuestos netos sobre los productos,2021,755092.0
322,10,Impuestos netos sobre los productos,2020,630242.0
323,10,Impuestos netos sobre los productos,2019,743310.0
324,11,"A. Agricultura, ganadería, silvicultura y pesca",2021,590182.0
325,11,"A. Agricultura, ganadería, silvicultura y pesca",2020,517282.0
326,11,"A. Agricultura, ganadería, silvicultura y pesca",2019,652209.0
327,11,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2021,2965350.0
328,11,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2020,2230039.0
329,11,"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2019,3068425.0
330,11,C. - De las cuales: Industria manufacturera,2021,1903996.0
331,11,C. - De las cuales: Industria manufacturera,2020,1325381.0
332,11,C. - De las cuales: Industria manufacturera,2019,2016715.0
333,11,F. Construcción,2021,1228858.0
334,11,F. Construcción,2020,1285220.0
335,11,F. Construcción,2019,1519941.0
336,11,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2021,4713925.0
337,11,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2020,3915656.0
338,11,"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2019,4931412.0
339,11,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2021,4743273.0
340,11,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2020,4504009.0
341,11,"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2019,4618525.0
342,11,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2021,6237843.0
343,11,"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2020,6029118.0
