,energia (MWh),type,code_com,mes,year,porcentaje_generacion
633,157367.931,Eólica,15,10,2019,0.66155
634,463240.942,Eólica,15,11,2019,0.88684
635,237869.7,Eólica,15,12,2019,0.80461
636,35173.584,Solar fotovoltaica,15,1,2019,0.08463
637,42619.58,Solar fotovoltaica,15,2,2019,0.17949
638,50852.62,Solar fotovoltaica,15,3,2019,0.18387
639,44136.794,Solar fotovoltaica,15,4,2019,0.13135
640,57935.211,Solar fotovoltaica,15,5,2019,0.18263
641,59246.63,Solar fotovoltaica,15,6,2019,0.20955
642,56759.575,Solar fotovoltaica,15,7,2019,0.20107
643,53498.639,Solar fotovoltaica,15,8,2019,0.2264
644,42037.245,Solar fotovoltaica,15,9,2019,0.17701
645,41396.32,Solar fotovoltaica,15,10,2019,0.17402
646,32449.509,Solar fotovoltaica,15,11,2019,0.06212
647,24855.435,Solar fotovoltaica,15,12,2019,0.08408
648,1424.297,Solar térmica,15,1,2019,0.00343
649,8108.496,Solar térmica,15,3,2019,0.02932
650,7317.13,Solar térmica,15,4,2019,0.02178
651,11669.313,Solar térmica,15,5,2019,0.03678
652,14287.839,Solar térmica,15,6,2019,0.05054
653,13452.321,Solar térmica,15,7,2019,0.04766
654,11997.065,Solar térmica,15,8,2019,0.05077
655,7310.304,Solar térmica,15,9,2019,0.03078
656,7506.202,Solar térmica,15,10,2019,0.03156
657,2967.638,Solar térmica,15,11,2019,0.00568
658,1742.018,Solar térmica,15,12,2019,0.00589
659,2667.557,Otras renovables,15,1,2019,0.00642
660,2741.161,Otras renovables,15,2,2019,0.01154
661,2928.33,Otras renovables,15,3,2019,0.01059
662,2605.355,Otras renovables,15,4,2019,0.00775
663,2301.731,Otras renovables,15,5,2019,0.00726
664,2848.72,Otras renovables,15,6,2019,0.01008
665,2950.701,Otras renovables,15,7,2019,0.01045
666,3463.736,Otras renovables,15,8,2019,0.01466
667,3390.18,Otras renovables,15,9,2019,0.01428
668,3675.286,Otras renovables,15,10,2019,0.01545
669,3201.867,Otras renovables,15,11,2019,0.00613
670,3163.963,Otras renovables,15,12,2019,0.0107
683,174997.102,Hidráulica,16,1,2019,0.53862
684,36585.947,Hidráulica,16,2,2019,0.16091
685,25196.269,Hidráulica,16,3,2019,0.071
686,49937.19,Hidráulica,16,4,2019,0.1592
687,53161.452,Hidráulica,16,5,2019,0.10472
688,203767.828,Hidráulica,16,6,2019,0.31194
689,175945.018,Hidráulica,16,7,2019,0.27744
690,84395.919,Hidráulica,16,8,2019,0.15446
691,96129.746,Hidráulica,16,9,2019,0.22347
692,7416.62,Hidráulica,16,10,2019,0.02928
693,92410.186,Hidráulica,16,11,2019,0.43791
694,95889.692,Hidráulica,16,12,2019,0.47581
695,5127.092,Eólica,16,3,2019,0.01445
696,9727.366,Eólica,16,4,2019,0.03101
697,10264.392,Eólica,16,5,2019,0.02022
698,6261.247,Eólica,16,6,2019,0.00958
699,8005.463,Eólica,16,7,2019,0.01262
700,7629.839,Eólica,16,8,2019,0.01396
701,9416.964,Eólica,16,9,2019,0.02189
702,8888.306,Eólica,16,10,2019,0.03509
703,14256.5,Eólica,16,11,2019,0.06756
704,11793.535,Eólica,16,12,2019,0.05852
705,68011.337,Solar fotovoltaica,16,1,2019,0.20933
706,80486.313,Solar fotovoltaica,16,2,2019,0.35398
707,109254.069,Solar fotovoltaica,16,3,2019,0.30788
708,92800.505,Solar fotovoltaica,16,4,2019,0.29585
709,126386.095,Solar fotovoltaica,16,5,2019,0.24897
710,128443.345,Solar fotovoltaica,16,6,2019,0.19663
711,127788.291,Solar fotovoltaica,16,7,2019,0.20151
712,125152.418,Solar fotovoltaica,16,8,2019,0.22906
713,106563.576,Solar fotovoltaica,16,9,2019,0.24772
714,97134.967,Solar fotovoltaica,16,10,2019,0.38347
715,63349.505,Solar fotovoltaica,16,11,2019,0.3002
716,68871.596,Solar fotovoltaica,16,12,2019,0.34175
717,58709.926,Solar térmica,16,1,2019,0.1807
718,91393.129,Solar térmica,16,2,2019,0.40195
719,197206.253,Solar térmica,16,3,2019,0.55573
720,146431.171,Solar térmica,16,4,2019,0.46683
721,292671.704,Solar térmica,16,5,2019,0.57653
722,296247.241,Solar térmica,16,6,2019,0.45351
723,297331.54,Solar térmica,16,7,2019,0.46885
724,305339.174,Solar térmica,16,8,2019,0.55884
725,199188.369,Solar térmica,16,9,2019,0.46304
726,114759.96,Solar térmica,16,10,2019,0.45305
727,20567.529,Solar térmica,16,11,2019,0.09746
728,23489.566,Solar térmica,16,12,2019,0.11656
729,23179.192,Otras renovables,16,1,2019,0.07134
730,18910.613,Otras renovables,16,2,2019,0.08317
731,18076.928,Otras renovables,16,3,2019,0.05094
732,14775.039,Otras renovables,16,4,2019,0.0471
733,25157.676,Otras renovables,16,5,2019,0.04956
734,18517.664,Otras renovables,16,6,2019,0.02835
735,25098.337,Otras renovables,16,7,2019,0.03958
736,23861.913,Otras renovables,16,8,2019,0.04367
737,18876.724,Otras renovables,16,9,2019,0.04388
738,25107.707,Otras renovables,16,10,2019,0.09912
739,20442.425,Otras renovables,16,11,2019,0.09687
740,1484.174,Otras renovables,16,12,2019,0.00736
753,682471.103,Hidráulica,17,1,2019,0.43534
754,831425.924,Hidráulica,17,2,2019,0.57131
755,720905.331,Hidráulica,17,3,2019,0.45628
756,649832.949,Hidráulica,17,4,2019,0.46647
757,411861.408,Hidráulica,17,5,2019,0.37193
758,196211.605,Hidráulica,17,6,2019,0.34971
759,223655.948,Hidráulica,17,7,2019,0.29715
760,100744.514,Hidráulica,17,8,2019,0.1729
761,182363.938,Hidráulica,17,9,2019,0.16615
762,336069.117,Hidráulica,17,10,2019,0.29725
763,1091922.758,Hidráulica,17,11,2019,0.47087
764,1627770.822,Hidráulica,17,12,2019,0.61212
765,849921.958,Eólica,17,1,2019,0.54215
766,587518.76,Eólica,17,2,2019,0.40371
767,822102.355,Eólica,17,3,2019,0.52033
768,708751.959,Eólica,17,4,2019,0.50876
769,656796.125,Eólica,17,5,2019,0.59311
770,326500.612,Eólica,17,6,2019,0.58193
771,489352.054,Eólica,17,7,2019,0.65016
772,442170.629,Eólica,17,8,2019,0.75887
773,878082.577,Eólica,17,9,2019,0.80004
774,761881.368,Eólica,17,10,2019,0.67388
775,1190186.448,Eólica,17,11,2019,0.51325
776,993504.519,Eólica,17,12,2019,0.37361
777,1002.144,Solar fotovoltaica,17,1,2019,0.00064
778,1406.551,Solar fotovoltaica,17,2,2019,0.00097
779,2013.269,Solar fotovoltaica,17,3,2019,0.00127
780,1792.607,Solar fotovoltaica,17,4,2019,0.00129
781,2603.223,Solar fotovoltaica,17,5,2019,0.00235
782,2039.299,Solar fotovoltaica,17,6,2019,0.00363
783,2419.486,Solar fotovoltaica,17,7,2019,0.00321
784,2258.65,Solar fotovoltaica,17,8,2019,0.00388
785,2138.623,Solar fotovoltaica,17,9,2019,0.00195
786,1286.176,Solar fotovoltaica,17,10,2019,0.00114
787,588.352,Solar fotovoltaica,17,11,2019,0.00025
788,744.803,Solar fotovoltaica,17,12,2019,0.00028
789,22890.776,Otras renovables,17,1,2019,0.0146
790,21542.722,Otras renovables,17,2,2019,0.0148
791,19169.768,Otras renovables,17,3,2019,0.01213
792,17499.156,Otras renovables,17,4,2019,0.01256
793,22988.851,Otras renovables,17,5,2019,0.02076
794,21695.717,Otras renovables,17,6,2019,0.03867
795,22801.907,Otras renovables,17,7,2019,0.03029
796,22584.78,Otras renovables,17,8,2019,0.03876
797,22713.313,Otras renovables,17,9,2019,0.02069
798,21127.785,Otras renovables,17,10,2019,0.01869
799,20611.33,Otras renovables,17,11,2019,0.00889
800,22259.48,Otras renovables,17,12,2019,0.00837
801,11399.5825,Residuos renovables,17,1,2019,0.00727
802,13391.7795,Residuos renovables,17,2,2019,0.0092
803,15765.1095,Residuos renovables,17,3,2019,0.00998
804,15211.2845,Residuos renovables,17,4,2019,0.01092
805,13126.5625,Residuos renovables,17,5,2019,0.01185
806,14620.936,Residuos renovables,17,6,2019,0.02606
807,14435.3125,Residuos renovables,17,7,2019,0.01918
808,14912.6145,Residuos renovables,17,8,2019,0.02559
809,12254.887,Residuos renovables,17,9,2019,0.01117
810,10232.8415,Residuos renovables,17,10,2019,0.00905
811,15617.5235,Residuos renovables,17,11,2019,0.00673
812,14955.211,Residuos renovables,17,12,2019,0.00562
825,805.427,Eólica,8743,1,2019,0.04534
826,499.329,Eólica,8743,2,2019,0.02973
827,702.388,Eólica,8743,3,2019,0.03017
828,639.471,Eólica,8743,4,2019,0.02574
829,653.721,Eólica,8743,5,2019,0.02446
830,349.853,Eólica,8743,6,2019,0.0129
831,230.366,Eólica,8743,7,2019,0.00845
832,347.945,Eólica,8743,8,2019,0.01379
833,513.735,Eólica,8743,9,2019,0.02117
834,402.117,Eólica,8743,10,2019,0.01635
835,495.183,Eólica,8743,11,2019,0.02385
836,445.285,Eólica,8743,12,2019,0.02953
837,7290.851,Solar fotovoltaica,8743,1,2019,0.41042
838,9353.207,Solar fotovoltaica,8743,2,2019,0.55691
839,11382.342,Solar fotovoltaica,8743,3,2019,0.48894
840,10659.026,Solar fotovoltaica,8743,4,2019,0.42903
841,12928.163,Solar fotovoltaica,8743,5,2019,0.48378
842,13313.484,Solar fotovoltaica,8743,6,2019,0.49071
843,12487.767,Solar fotovoltaica,8743,7,2019,0.45811
844,12245.136,Solar fotovoltaica,8743,8,2019,0.48517
845,10047.868,Solar fotovoltaica,8743,9,2019,0.41407
846,9134.299,Solar fotovoltaica,8743,10,2019,0.37146
847,6297.325,Solar fotovoltaica,8743,11,2019,0.30334
848,5905.565,Solar fotovoltaica,8743,12,2019,0.39161
849,107.643,Otras renovables,8743,1,2019,0.00606
850,82.346,Otras renovables,8743,2,2019,0.0049
851,111.343,Otras renovables,8743,3,2019,0.00478
852,89.932,Otras renovables,8743,4,2019,0.00362
853,54.2,Otras renovables,8743,5,2019,0.00203
854,125.517,Otras renovables,8743,6,2019,0.00463
855,98.985,Otras renovables,8743,7,2019,0.00363
856,83.48,Otras renovables,8743,8,2019,0.00331
857,12.656,Otras renovables,8743,9,2019,0.00052
858,99.426,Otras renovables,8743,10,2019,0.00404
859,92.592,Otras renovables,8743,11,2019,0.00446
860,181.247,Otras renovables,8743,12,2019,0.01202
861,9560.5395,Residuos renovables,8743,1,2019,0.53818
862,6860.0295,Residuos renovables,8743,2,2019,0.40846
863,11083.6625,Residuos renovables,8743,3,2019,0.47611
864,13456.3305,Residuos renovables,8743,4,2019,0.54162
865,13087.209,Residuos renovables,8743,5,2019,0.48973
866,13341.946,Residuos renovables,8743,6,2019,0.49176
867,14442.4645,Residuos renovables,8743,7,2019,0.52981
868,12562.136,Residuos renovables,8743,8,2019,0.49773
869,13691.565,Residuos renovables,8743,9,2019,0.56423
870,14954.476,Residuos renovables,8743,10,2019,0.60814
871,13874.806,Residuos renovables,8743,11,2019,0.66835
872,8548.0965,Residuos renovables,8743,12,2019,0.56684
885,8005.688,Hidráulica,20,1,2019,0.04409
886,16722.568,Hidráulica,20,2,2019,0.18322
887,15352.383,Hidráulica,20,3,2019,0.11844
888,15571.498,Hidráulica,20,4,2019,0.15013
889,16386.249,Hidráulica,20,5,2019,0.11124
890,10306.085,Hidráulica,20,6,2019,0.11656
891,13356.338,Hidráulica,20,7,2019,0.1622
892,13845.794,Hidráulica,20,8,2019,0.21527
893,8761.225,Hidráulica,20,9,2019,0.09323
894,6984.066,Hidráulica,20,10,2019,0.10243
895,10643.731,Hidráulica,20,11,2019,0.09046
896,16996.922,Hidráulica,20,12,2019,0.16027
897,167080.341,Eólica,20,1,2019,0.92011
898,63736.114,Eólica,20,2,2019,0.69833
899,98768.905,Eólica,20,3,2019,0.76201
900,75032.368,Eólica,20,4,2019,0.72343
901,115167.173,Eólica,20,5,2019,0.78183
902,62134.196,Eólica,20,6,2019,0.70274
903,52807.43,Eólica,20,7,2019,0.64131
904,34514.628,Eólica,20,8,2019,0.53663
905,71583.71,Eólica,20,9,2019,0.76171
906,50447.606,Eólica,20,10,2019,0.73991
907,100897.291,Eólica,20,11,2019,0.85752
908,82976.293,Eólica,20,12,2019,0.78241
909,5848.36,Solar fotovoltaica,20,1,2019,0.03221
910,10222.013,Solar fotovoltaica,20,2,2019,0.112
911,14660.418,Solar fotovoltaica,20,3,2019,0.11311
912,12413.572,Solar fotovoltaica,20,4,2019,0.11969
913,15144.664,Solar fotovoltaica,20,5,2019,0.10281
914,15976.569,Solar fotovoltaica,20,6,2019,0.1807
915,15910.401,Solar fotovoltaica,20,7,2019,0.19322
916,15599.067,Solar fotovoltaica,20,8,2019,0.24253
917,13201.877,Solar fotovoltaica,20,9,2019,0.14048
918,10043.998,Solar fotovoltaica,20,10,2019,0.14731
919,5253.618,Solar fotovoltaica,20,11,2019,0.04465
920,5280.323,Solar fotovoltaica,20,12,2019,0.04979
921,653.245,Otras renovables,20,1,2019,0.0036
922,588.439,Otras renovables,20,2,2019,0.00645
923,834.937,Otras renovables,20,3,2019,0.00644
924,699.885,Otras renovables,20,4,2019,0.00675
925,605.819,Otras renovables,20,5,2019,0.00411
926,0.19,Otras renovables,20,6,2019,0.0
927,268.977,Otras renovables,20,7,2019,0.00327
928,358.056,Otras renovables,20,8,2019,0.00557
929,430.838,Otras renovables,20,9,2019,0.00458
930,704.907,Otras renovables,20,10,2019,0.01034
931,867.725,Otras renovables,20,11,2019,0.00737
932,798.904,Otras renovables,20,12,2019,0.00753
945,5.053,Solar fotovoltaica,8745,1,2019,0.00911
946,5.526,Solar fotovoltaica,8745,2,2019,0.01116
947,6.561,Solar fotovoltaica,8745,3,2019,0.01204
948,7.925,Solar fotovoltaica,8745,4,2019,0.01693
949,8.683,Solar fotovoltaica,8745,5,2019,0.01624
950,8.663,Solar fotovoltaica,8745,6,2019,0.01874
951,8.167,Solar fotovoltaica,8745,7,2019,0.01881
952,8.012,Solar fotovoltaica,8745,8,2019,0.02
953,6.704,Solar fotovoltaica,8745,9,2019,0.01781
954,6.582,Solar fotovoltaica,8745,10,2019,0.02067
955,4.882,Solar fotovoltaica,8745,11,2019,0.01043
956,3.615,Solar fotovoltaica,8745,12,2019,0.00861
957,549.424,Residuos renovables,8745,1,2019,0.99089
958,489.697,Residuos renovables,8745,2,2019,0.98884
959,538.434,Residuos renovables,8745,3,2019,0.98796
960,460.3105,Residuos renovables,8745,4,2019,0.98307
961,525.839,Residuos renovables,8745,5,2019,0.98376
962,453.5885,Residuos renovables,8745,6,2019,0.98126
963,426.117,Residuos renovables,8745,7,2019,0.98119
964,392.627,Residuos renovables,8745,8,2019,0.98
965,369.742,Residuos renovables,8745,9,2019,0.98219
966,311.8525,Residuos renovables,8745,10,2019,0.97933
967,463.259,Residuos renovables,8745,11,2019,0.98957
968,416.108,Residuos renovables,8745,12,2019,0.99139
981,40370.228,Hidráulica,10,1,2019,0.38065
982,57339.018,Hidráulica,10,2,2019,0.49472
983,26311.523,Hidráulica,10,3,2019,0.27033
984,25020.153,Hidráulica,10,4,2019,0.2848
985,22958.569,Hidráulica,10,5,2019,0.36303
986,16793.131,Hidráulica,10,6,2019,0.24071
987,20218.794,Hidráulica,10,7,2019,0.2602
988,20288.618,Hidráulica,10,8,2019,0.2664
989,15939.702,Hidráulica,10,9,2019,0.20828
990,16986.119,Hidráulica,10,10,2019,0.20134
991,56089.018,Hidráulica,10,11,2019,0.43702
992,69993.766,Hidráulica,10,12,2019,0.52397
993,30718.166,Eólica,10,1,2019,0.28964
994,27230.081,Eólica,10,2,2019,0.23494
995,33080.164,Eólica,10,3,2019,0.33987
996,26674.263,Eólica,10,4,2019,0.30363
997,30499.286,Eólica,10,5,2019,0.48227
998,20466.583,Eólica,10,6,2019,0.29337
999,19376.402,Eólica,10,7,2019,0.24936
1000,17051.332,Eólica,10,8,2019,0.2239
1001,24578.96,Eólica,10,9,2019,0.32117
1002,30217.147,Eólica,10,10,2019,0.35817
1003,39391.644,Eólica,10,11,2019,0.30692
1004,29859.569,Eólica,10,12,2019,0.22353
1005,993.825,Solar fotovoltaica,10,1,2019,0.00937
1006,2244.204,Solar fotovoltaica,10,2,2019,0.01936
1007,3155.05,Solar fotovoltaica,10,3,2019,0.03242
1008,2821.665,Solar fotovoltaica,10,4,2019,0.03212
1009,3390.224,Solar fotovoltaica,10,5,2019,0.05361
1010,3751.839,Solar fotovoltaica,10,6,2019,0.05378
1011,3531.39,Solar fotovoltaica,10,7,2019,0.04545
1012,3485.365,Solar fotovoltaica,10,8,2019,0.04577
1013,2935.885,Solar fotovoltaica,10,9,2019,0.03836
1014,2097.968,Solar fotovoltaica,10,10,2019,0.02487
1015,1180.107,Solar fotovoltaica,10,11,2019,0.00919
1016,1090.981,Solar fotovoltaica,10,12,2019,0.00817
1017,4074.71,Otras renovables,10,1,2019,0.03842
1018,1488.559,Otras renovables,10,2,2019,0.01284
1019,4258.079,Otras renovables,10,3,2019,0.04375
1020,4904.86,Otras renovables,10,4,2019,0.05583
1021,5228.649,Otras renovables,10,5,2019,0.08268
1022,3355.166,Otras renovables,10,6,2019,0.04809
1023,4877.801,Otras renovables,10,7,2019,0.06277
1024,4896.224,Otras renovables,10,8,2019,0.06429
1025,4724.818,Otras renovables,10,9,2019,0.06174
1026,5349.227,Otras renovables,10,10,2019,0.06341
1027,5365.275,Otras renovables,10,11,2019,0.0418
1028,5140.901,Otras renovables,10,12,2019,0.03848
1029,29898.2365,Residuos renovables,10,1,2019,0.28191
1030,27599.5865,Residuos renovables,10,2,2019,0.23813
1031,30527.384,Residuos renovables,10,3,2019,0.31364
1032,28430.658,Residuos renovables,10,4,2019,0.32362
1033,1164.0985,Residuos renovables,10,5,2019,0.01841
1034,25396.9185,Residuos renovables,10,6,2019,0.36404
1035,29699.964,Residuos renovables,10,7,2019,0.38222
1036,30436.122,Residuos renovables,10,8,2019,0.39965
1037,28349.835,Residuos renovables,10,9,2019,0.37044
1038,29714.1565,Residuos renovables,10,10,2019,0.35221
1039,26317.5515,Residuos renovables,10,11,2019,0.20506
1040,27497.658,Residuos renovables,10,12,2019,0.20585
1053,171819.515,Hidráulica,11,1,2019,0.52101
1054,261289.653,Hidráulica,11,2,2019,0.75721
1055,141990.993,Hidráulica,11,3,2019,0.49351
1056,148493.429,Hidráulica,11,4,2019,0.54365
1057,119019.553,Hidráulica,11,5,2019,0.55662
1058,81570.817,Hidráulica,11,6,2019,0.60207
1059,64653.584,Hidráulica,11,7,2019,0.48899
1060,36158.663,Hidráulica,11,8,2019,0.34076
1061,37947.521,Hidráulica,11,9,2019,0.22387
1062,70126.813,Hidráulica,11,10,2019,0.34934
1063,356504.89,Hidráulica,11,11,2019,0.61655
1064,426727.744,Hidráulica,11,12,2019,0.72768
1065,135979.771,Eólica,11,1,2019,0.41233
1066,65149.886,Eólica,11,2,2019,0.1888
1067,122244.591,Eólica,11,3,2019,0.42488
1068,104876.368,Eólica,11,4,2019,0.38396
1069,73694.773,Eólica,11,5,2019,0.34465
1070,40426.257,Eólica,11,6,2019,0.29838
1071,42352.3,Eólica,11,7,2019,0.32032
1072,44489.981,Eólica,11,8,2019,0.41927
1073,108340.237,Eólica,11,9,2019,0.63915
1074,108200.772,Eólica,11,10,2019,0.539
1075,202227.654,Eólica,11,11,2019,0.34974
1076,137968.759,Eólica,11,12,2019,0.23527
1077,21.001,Solar fotovoltaica,11,1,2019,6e-05
1078,38.817,Solar fotovoltaica,11,2,2019,0.00011
1079,13.418,Solar fotovoltaica,11,3,2019,5e-05
1080,59.544,Solar fotovoltaica,11,4,2019,0.00022
1081,69.037,Solar fotovoltaica,11,5,2019,0.00032
1082,54.294,Solar fotovoltaica,11,6,2019,0.0004
1083,62.443,Solar fotovoltaica,11,7,2019,0.00047
1084,52.382,Solar fotovoltaica,11,8,2019,0.00049
1085,51.236,Solar fotovoltaica,11,9,2019,0.0003
1086,9.467,Solar fotovoltaica,11,10,2019,5e-05
1087,18.643,Solar fotovoltaica,11,11,2019,3e-05
1088,17.887,Solar fotovoltaica,11,12,2019,3e-05
1089,21962.368,Otras renovables,11,1,2019,0.0666
1090,18589.298,Otras renovables,11,2,2019,0.05387
1091,23465.013,Otras renovables,11,3,2019,0.08156
1092,19713.178,Otras renovables,11,4,2019,0.07217
1093,21042.546,Otras renovables,11,5,2019,0.09841
1094,13433.473,Otras renovables,11,6,2019,0.09915
1095,25149.065,Otras renovables,11,7,2019,0.19021
1096,25410.907,Otras renovables,11,8,2019,0.23947
1097,23166.797,Otras renovables,11,9,2019,0.13667
1098,22405.666,Otras renovables,11,10,2019,0.11161
1099,19474.439,Otras renovables,11,11,2019,0.03368
1100,21708.096,Otras renovables,11,12,2019,0.03702
1113,4832.856,Hidráulica,21,1,2019,0.03724
1114,6169.385,Hidráulica,21,2,2019,0.05918
1115,8314.541,Hidráulica,21,3,2019,0.0676
1116,5478.406,Hidráulica,21,4,2019,0.0416
1117,9242.694,Hidráulica,21,5,2019,0.07055
1118,10018.641,Hidráulica,21,6,2019,0.07469
1119,11466.179,Hidráulica,21,7,2019,0.05719
1120,11126.529,Hidráulica,21,8,2019,0.0546
1121,4749.934,Hidráulica,21,9,2019,0.0275
1122,3332.928,Hidráulica,21,10,2019,0.01886
1123,3980.782,Hidráulica,21,11,2019,0.01817
1124,3543.821,Hidráulica,21,12,2019,0.023
1125,68802.536,Eólica,21,1,2019,0.53017
1126,32644.503,Eólica,21,2,2019,0.31317
1127,39451.247,Eólica,21,3,2019,0.32074
1128,54929.791,Eólica,21,4,2019,0.41714
1129,28923.795,Eólica,21,5,2019,0.22079
1130,25612.208,Eólica,21,6,2019,0.19094
1131,28001.488,Eólica,21,7,2019,0.13965
1132,19049.268,Eólica,21,8,2019,0.09349
1133,30184.471,Eólica,21,9,2019,0.17478
1134,31957.067,Eólica,21,10,2019,0.1808
1135,102944.56,Eólica,21,11,2019,0.46989
1136,62078.936,Eólica,21,12,2019,0.40287
1137,50742.54,Solar fotovoltaica,21,1,2019,0.39101
1138,58696.982,Solar fotovoltaica,21,2,2019,0.5631
1139,67200.837,Solar fotovoltaica,21,3,2019,0.54634
1140,63908.605,Solar fotovoltaica,21,4,2019,0.48533
1141,83454.705,Solar fotovoltaica,21,5,2019,0.63706
1142,88044.719,Solar fotovoltaica,21,6,2019,0.65637
1143,152054.781,Solar fotovoltaica,21,7,2019,0.75835
1144,164647.901,Solar fotovoltaica,21,8,2019,0.80802
1145,131372.092,Solar fotovoltaica,21,9,2019,0.76069
1146,133912.582,Solar fotovoltaica,21,10,2019,0.75762
1147,106792.108,Solar fotovoltaica,21,11,2019,0.48745
1148,83995.317,Solar fotovoltaica,21,12,2019,0.5451
1149,1619.054,Solar térmica,21,1,2019,0.01248
1150,2677.484,Solar térmica,21,2,2019,0.02569
1151,3764.866,Solar térmica,21,3,2019,0.03061
1152,3310.348,Solar térmica,21,4,2019,0.02514
1153,5481.421,Solar térmica,21,5,2019,0.04184
1154,6825.33,Solar térmica,21,6,2019,0.05088
1155,5758.005,Solar térmica,21,7,2019,0.02872
1156,5228.093,Solar térmica,21,8,2019,0.02566
1157,2728.062,Solar térmica,21,9,2019,0.0158
1158,2881.476,Solar térmica,21,10,2019,0.0163
1159,1415.139,Solar térmica,21,11,2019,0.00646
1160,819.324,Solar térmica,21,12,2019,0.00532
1161,3776.287,Otras renovables,21,1,2019,0.0291
1162,4050.987,Otras renovables,21,2,2019,0.03886
1163,4269.699,Otras renovables,21,3,2019,0.03471
1164,4054.282,Otras renovables,21,4,2019,0.03079
1165,3898.126,Otras renovables,21,5,2019,0.02976
1166,3637.202,Otras renovables,21,6,2019,0.02712
1167,3226.796,Otras renovables,21,7,2019,0.01609
1168,3714.749,Otras renovables,21,8,2019,0.01823
1169,3665.975,Otras renovables,21,9,2019,0.02123
1170,4669.645,Otras renovables,21,10,2019,0.02642
1171,3948.858,Otras renovables,21,11,2019,0.01802
1172,3654.735,Otras renovables,21,12,2019,0.02372
1185,43652.072,Hidráulica,4,1,2020,0.0588
1186,31195.375,Hidráulica,4,2,2020,0.03191
1187,28665.354,Hidráulica,4,3,2020,0.02545
1188,36060.911,Hidráulica,4,4,2020,0.03054
1189,53778.995,Hidráulica,4,5,2020,0.03736
1190,80407.323,Hidráulica,4,6,2020,0.05712
1191,97704.613,Hidráulica,4,7,2020,0.06401
1192,84337.254,Hidráulica,4,8,2020,0.06092
1193,42483.781,Hidráulica,4,9,2020,0.03177
1194,17755.557,Hidráulica,4,10,2020,0.01473
1195,9664.39,Hidráulica,4,11,2020,0.00935
1196,19656.556,Hidráulica,4,12,2020,0.01888
1197,353679.441,Eólica,4,1,2020,0.47642
1198,472449.362,Eólica,4,2,2020,0.48329
1199,626781.016,Eólica,4,3,2020,0.55644
1200,660929.653,Eólica,4,4,2020,0.55972
1201,640374.893,Eólica,4,5,2020,0.44481
1202,490236.942,Eólica,4,6,2020,0.34826
1203,584489.962,Eólica,4,7,2020,0.38292
1204,463431.146,Eólica,4,8,2020,0.33475
1205,645826.847,Eólica,4,9,2020,0.483
1206,550722.162,Eólica,4,10,2020,0.45684
1207,596831.057,Eólica,4,11,2020,0.57721
1208,640398.885,Eólica,4,12,2020,0.61516
1209,150462.326,Solar fotovoltaica,4,1,2020,0.20268
1210,227757.467,Solar fotovoltaica,4,2,2020,0.23298
1211,246833.378,Solar fotovoltaica,4,3,2020,0.21913
1212,256283.305,Solar fotovoltaica,4,4,2020,0.21704
1213,370455.063,Solar fotovoltaica,4,5,2020,0.25732
1214,409526.94,Solar fotovoltaica,4,6,2020,0.29092
1215,404527.634,Solar fotovoltaica,4,7,2020,0.26502
1216,389370.383,Solar fotovoltaica,4,8,2020,0.28125
1217,305996.53,Solar fotovoltaica,4,9,2020,0.22885
1218,320269.742,Solar fotovoltaica,4,10,2020,0.26567
1219,210784.183,Solar fotovoltaica,4,11,2020,0.20385
1220,183507.791,Solar fotovoltaica,4,12,2020,0.17628
1221,44447.639,Solar térmica,4,1,2020,0.05987
1222,109593.565,Solar térmica,4,2,2020,0.11211
1223,99433.922,Solar térmica,4,3,2020,0.08827
1224,91116.204,Solar térmica,4,4,2020,0.07716
1225,240553.942,Solar térmica,4,5,2020,0.16709
1226,305847.748,Solar térmica,4,6,2020,0.21727
1227,326152.829,Solar térmica,4,7,2020,0.21367
1228,310020.222,Solar térmica,4,8,2020,0.22393
1229,190018.735,Solar térmica,4,9,2020,0.14211
1230,161620.57,Solar térmica,4,10,2020,0.13407
1231,59885.897,Solar térmica,4,11,2020,0.05792
1232,39774.681,Solar térmica,4,12,2020,0.03821
1233,150126.992,Otras renovables,4,1,2020,0.20223
1234,136580.669,Otras renovables,4,2,2020,0.13971
1235,124708.288,Otras renovables,4,3,2020,0.11071
1236,136430.864,Otras renovables,4,4,2020,0.11554
1237,134499.227,Otras renovables,4,5,2020,0.09342
1238,121669.568,Otras renovables,4,6,2020,0.08643
1239,113544.827,Otras renovables,4,7,2020,0.07439
1240,137262.114,Otras renovables,4,8,2020,0.09915
1241,152802.778,Otras renovables,4,9,2020,0.11428
1242,155135.424,Otras renovables,4,10,2020,0.12869
1243,156832.601,Otras renovables,4,11,2020,0.15168
1244,157685.825,Otras renovables,4,12,2020,0.15147
1257,287280.183,Hidráulica,5,1,2020,0.39647
1258,269668.184,Hidráulica,5,2,2020,0.34128
1259,411437.656,Hidráulica,5,3,2020,0.34425
1260,420455.39,Hidráulica,5,4,2020,0.42376
1261,458389.649,Hidráulica,5,5,2020,0.40071
1262,326459.216,Hidráulica,5,6,2020,0.32893
1263,257572.389,Hidráulica,5,7,2020,0.2181
1264,209517.142,Hidráulica,5,8,2020,0.19542
1265,150212.625,Hidráulica,5,9,2020,0.1586
1266,240267.683,Hidráulica,5,10,2020,0.19896
1267,202285.404,Hidráulica,5,11,2020,0.27067
